"Timestamp","SystemCodeNumber","Price","time","diff"
"2016-12-07T09:26:00.000000000+0000","BHMEURBRD01","14.165032377428307","1751792077480","1"
"2016-11-30T09:28:00.000000000+0000","BHMBCCMKT01","11.53375028257102","1751792077480","1"
"2016-11-21T14:04:00.000000000+0000","Others-CCCPS135a","15.941080966084048","1751792077480","1"
"2016-10-17T16:28:00.000000000+0000","Others-CCCPS8","13.135328553574952","1751792077480","1"
"2016-10-12T14:34:00.000000000+0000","Others-CCCPS98","16.105272597346186","1751792077480","1"
"2016-10-10T08:30:00.000000000+0000","Others-CCCPS105a","12.844711840197373","1751792077480","1"
"2016-11-22T12:31:00.000000000+0000","BHMBCCMKT01","16.160862029990206","1751792077480","1"
"2016-11-01T10:26:00.000000000+0000","Others-CCCPS105a","14.698820525028676","1751792077480","1"
"2016-10-27T14:59:00.000000000+0000","Others-CCCPS98","15.920385601591729","1751792077480","1"
"2016-11-30T11:28:00.000000000+0000","BHMNCPHST01","17.02608695652174","1751792077480","1"
"2016-10-23T13:06:00.000000000+0000","BHMMBMMBX01","19.98139358268464","1751792077480","1"
"2016-11-05T08:59:00.000000000+0000","Broad Street","12.18374291115312","1751792077480","1"
"2016-11-19T10:31:00.000000000+0000","Broad Street","13.255954631379963","1751792077480","1"
"2016-12-18T14:30:00.000000000+0000","BHMBCCTHL01","18.22002022244692","1751792077480","1"
"2016-12-12T08:29:00.000000000+0000","Broad Street","12.173156899810964","1751792077480","1"
"2016-10-08T09:30:00.000000000+0000","Others-CCCPS98","13.498224719415992","1751792077480","1"
"2016-10-13T11:04:00.000000000+0000","BHMNCPNST01","16.79336620349619","1751792077480","1"
"2016-11-17T13:31:00.000000000+0000","Others-CCCPS202","18.017373539992008","1751792077480","1"
"2016-12-01T12:58:00.000000000+0000","Broad Street","18.556521739130435","1751792077480","1"
"2016-12-02T14:58:00.000000000+0000","Others-CCCPS135a","15.695999283386893","1751792077480","1"
"2016-11-11T11:00:00.000000000+0000","Others-CCCPS119a","13.982751399897623","1751792077480","1"
"2016-11-21T13:31:00.000000000+0000","Broad Street","17.97429111531191","1751792077480","1"
"2016-12-17T15:30:00.000000000+0000","Others-CCCPS8","14.601565480497271","1751792077480","1"
"2016-11-12T11:00:00.000000000+0000","BHMEURBRD01","13.77872340425532","1751792077480","1"
"2016-10-15T12:27:00.000000000+0000","Others-CCCPS105a","18.470924318826153","1751792077480","1"
"2016-11-11T14:27:00.000000000+0000","Others-CCCPS135a","16.499609221914927","1751792077480","1"
"2016-12-12T12:56:00.000000000+0000","Others-CCCPS98","17.753315865431773","1751792077480","1"
"2016-11-02T14:03:00.000000000+0000","Others-CCCPS119a","14.27036870433852","1751792077480","1"
"2016-11-16T16:00:00.000000000+0000","Others-CCCPS105a","13.3776181098102","1751792077480","1"
"2016-11-02T11:56:00.000000000+0000","Broad Street","18.20415879017013","1751792077480","1"
"2016-10-04T16:04:00.000000000+0000","BHMBCCTHL01","12.812537917087967","1751792077480","1"
"2016-11-27T09:32:00.000000000+0000","Broad Street","13.228733459357278","1751792077480","1"
"2016-12-19T16:30:00.000000000+0000","BHMMBMMBX01","13.828669071577748","1751792077480","1"
"2016-12-17T11:33:00.000000000+0000","BHMEURBRD01","15.104162812210916","1751792077480","1"
"2016-11-28T09:22:00.000000000+0000","BHMNCPHST01","13.464347826086957","1751792077480","1"
"2016-10-04T10:26:00.000000000+0000","Shopping","15.299999999999997","1751792077480","1"
"2016-11-19T09:31:00.000000000+0000","Others-CCCPS105a","12.904962451576601","1751792077480","1"
"2016-10-26T11:59:00.000000000+0000","Others-CCCPS105a","16.362256800917613","1751792077480","1"
"2016-10-10T12:30:00.000000000+0000","BHMBCCTHL01","16.783147960903268","1751792077480","1"
"2016-10-27T09:32:00.000000000+0000","Others-CCCPS202","13.706817071545942","1751792077480","1"
"2016-12-07T11:25:00.000000000+0000","Others-CCCPS98","15.753893146884504","1751792077480","1"
"2016-10-12T09:26:00.000000000+0000","BHMBCCMKT01","11.620556099766407","1751792077480","1"
"2016-12-12T15:56:00.000000000+0000","BHMNCPHST01","13.65391304347826","1751792077480","1"
"2016-10-29T13:59:00.000000000+0000","BHMEURBRD01","14.142830712303422","1751792077480","1"
"2016-12-09T14:02:00.000000000+0000","BHMBCCMKT01","14.123999698590913","1751792077480","1"
"2016-11-20T12:34:00.000000000+0000","Others-CCCPS98","20.0","1751792077480","1"
"2016-11-08T08:26:00.000000000+0000","Shopping","13.834782608695653","1751792077480","1"
"2016-12-09T14:56:00.000000000+0000","BHMBCCMKT01","14.062512244744179","1751792077480","1"
"2016-10-12T16:31:00.000000000+0000","Others-CCCPS202","12.934564995336856","1751792077480","1"
"2016-12-12T12:29:00.000000000+0000","Shopping","19.48369565217391","1751792077480","1"
"2016-12-13T09:02:00.000000000+0000","BHMEURBRD01","14.014061054579091","1751792077480","1"
"2016-10-15T11:01:00.000000000+0000","BHMMBMMBX01","14.63337763432694","1751792077480","1"
"2016-10-15T11:01:00.000000000+0000","Others-CCCPS202","15.50609761513523","1751792077480","1"
"2016-11-15T12:30:00.000000000+0000","BHMBCCMKT01","16.124692939492125","1751792077480","1"
"2016-11-07T12:59:00.000000000+0000","Others-CCCPS119a","17.400803486947215","1751792077480","1"
"2016-12-19T13:30:00.000000000+0000","BHMEURBRD01","16.65827937095282","1751792077480","1"
"2016-12-05T14:02:00.000000000+0000","Broad Street","17.963705103969755","1751792077480","1"
"2016-12-12T10:02:00.000000000+0000","Others-CCCPS105a","14.43402947605341","1751792077480","1"
"2016-11-12T09:27:00.000000000+0000","Others-CCCPS119a","13.140746715475656","1751792077480","1"
"2016-10-19T13:58:00.000000000+0000","Broad Street","16.383364839319473","1751792077480","1"
"2016-12-07T16:32:00.000000000+0000","Others-CCCPS105a","12.917168394399116","1751792077480","1"
"2016-12-07T15:59:00.000000000+0000","BHMNCPNST01","13.303630658897356","1751792077480","1"
"2016-10-24T07:56:00.000000000+0000","BHMMBMMBX01","13.014543383330167","1751792077480","1"
"2016-10-15T16:27:00.000000000+0000","Others-CCCPS135a","14.249748625558457","1751792077480","1"
"2016-10-15T16:01:00.000000000+0000","Others-CCCPS202","14.23353022161034","1751792077480","1"
"2016-11-23T15:04:00.000000000+0000","BHMNCPNST01","13.63281039892425","1751792077480","1"
"2016-11-26T13:28:00.000000000+0000","Others-CCCPS202","16.40291335435449","1751792077480","1"
"2016-12-11T11:26:00.000000000+0000","Others-CCCPS8","20.0","1751792077480","1"
"2016-10-13T11:57:00.000000000+0000","BHMNCPHST01","14.965217391304346","1751792077480","1"
"2016-12-14T09:03:00.000000000+0000","Others-CCCPS202","12.884824799040725","1751792077480","1"
"2016-10-09T13:30:00.000000000+0000","BHMEURBRD01","17.621831637372804","1751792077480","1"
"2016-11-11T15:34:00.000000000+0000","BHMBCCMKT01","12.704905432898801","1751792077480","1"
"2016-10-07T12:03:00.000000000+0000","Others-CCCPS135a","20.0","1751792077480","1"
"2016-11-25T15:00:00.000000000+0000","BHMEURBRD01","14.433672525439407","1751792077480","1"
"2016-11-29T11:28:00.000000000+0000","Shopping","17.22826086956522","1751792077480","1"
"2016-11-27T10:01:00.000000000+0000","BHMEURBRD01","14.24717853839038","1751792077480","1"
"2016-11-22T14:57:00.000000000+0000","Others-CCCPS119a","13.259650374598644","1751792077480","1"
"2016-11-21T13:31:00.000000000+0000","Others-CCCPS202","15.368068570413467","1751792077480","1"
"2016-11-26T09:01:00.000000000+0000","BHMBCCMKT01","11.882962851329967","1751792077480","1"
"2016-12-17T09:59:00.000000000+0000","BHMBCCMKT01","12.970929093512169","1751792077480","1"
"2016-10-19T14:58:00.000000000+0000","Others-CCCPS119a","13.902750158991143","1751792077480","1"
"2016-10-22T13:59:00.000000000+0000","Others-CCCPS98","16.839843629587076","1751792077480","1"
"2016-11-16T10:33:00.000000000+0000","Others-CCCPS135a","15.90184639845928","1751792077480","1"
"2016-10-14T11:27:00.000000000+0000","Others-CCCPS105a","18.230597095678146","1751792077480","1"
"2016-11-24T09:00:00.000000000+0000","Others-CCCPS202","13.118994537460583","1751792077480","1"
"2016-10-15T11:01:00.000000000+0000","BHMEURBRD01","14.904347826086957","1751792077480","1"
"2016-11-04T16:26:00.000000000+0000","Broad Street","13.260491493383743","1751792077480","1"
"2016-10-27T14:59:00.000000000+0000","BHMBCCTHL01","14.677856420626899","1751792077480","1"
"2016-11-08T15:33:00.000000000+0000","BHMEURBRD01","15.221831637372802","1751792077480","1"
"2016-11-11T14:27:00.000000000+0000","BHMEURBRD01","14.460314523589268","1751792077480","1"
"2016-10-14T13:01:00.000000000+0000","Others-CCCPS8","16.76666447411695","1751792077480","1"
"2016-11-20T13:27:00.000000000+0000","Others-CCCPS202","17.793329484389574","1751792077480","1"
"2016-11-16T11:00:00.000000000+0000","Shopping","17.50108695652174","1751792077480","1"
"2016-10-31T14:26:00.000000000+0000","Others-CCCPS135a","15.702986261183083","1751792077480","1"
"2016-12-01T09:25:00.000000000+0000","Others-CCCPS105a","14.230060380461836","1751792077480","1"
"2016-10-13T13:31:00.000000000+0000","BHMNCPNST01","16.8665172568355","1751792077480","1"
"2016-10-31T13:26:00.000000000+0000","Others-CCCPS119a","15.996630938900866","1751792077480","1"
"2016-11-02T07:56:00.000000000+0000","Others-CCCPS119a","11.476393305309529","1751792077480","1"
"2016-12-09T13:02:00.000000000+0000","Others-CCCPS98","16.9158430130729","1751792077480","1"
"2016-11-30T10:55:00.000000000+0000","Broad Street","14.562570888468809","1751792077480","1"
"2016-10-05T13:57:00.000000000+0000","Others-CCCPS202","15.985735222276503","1751792077480","1"
"2016-10-22T08:59:00.000000000+0000","Broad Street","11.920604914933836","1751792077480","1"
"2016-12-16T08:30:00.000000000+0000","BHMBCCTHL01","12.710347152005392","1751792077480","1"
"2016-12-10T11:02:00.000000000+0000","BHMNCPNST01","15.090452711788435","1751792077480","1"
"2016-12-15T15:26:00.000000000+0000","Broad Street","14.759168241965973","1751792077480","1"
"2016-11-24T13:04:00.000000000+0000","BHMBCCTHL01","16.95706100438153","1751792077480","1"
"2016-11-08T11:59:00.000000000+0000","BHMNCPNST01","15.119497982967278","1751792077480","1"
"2016-11-22T10:04:00.000000000+0000","Shopping","15.325","1751792077480","1"
"2016-11-01T14:00:00.000000000+0000","BHMMBMMBX01","15.24989557622935","1751792077480","1"
"2016-11-03T12:59:00.000000000+0000","Others-CCCPS135a","19.547570793537044","1751792077480","1"
"2016-10-06T12:04:00.000000000+0000","Others-CCCPS135a","20.0","1751792077480","1"
"2016-12-02T08:28:00.000000000+0000","BHMMBMMBX01","13.707157774824378","1751792077480","1"
"2016-12-07T16:32:00.000000000+0000","Others-CCCPS8","13.350023021772019","1751792077480","1"
"2016-11-05T14:26:00.000000000+0000","Others-CCCPS98","13.94779806358503","1751792077480","1"
"2016-12-18T09:30:00.000000000+0000","BHMMBMMBX01","14.856350863869373","1751792077480","1"
"2016-10-28T13:02:00.000000000+0000","Others-CCCPS98","17.968535358488978","1751792077480","1"
"2016-10-29T14:26:00.000000000+0000","BHMNCPNST01","16.096279695203947","1751792077480","1"
"2016-12-09T16:02:00.000000000+0000","Others-CCCPS105a","14.841136624320992","1751792077480","1"
"2016-11-27T12:32:00.000000000+0000","BHMBCCTHL01","20.0","1751792077480","1"
"2016-11-18T16:28:00.000000000+0000","BHMBCCMKT01","12.697671614799187","1751792077480","1"
"2016-11-25T14:34:00.000000000+0000","Others-CCCPS135a","15.750282726264988","1751792077480","1"
"2016-10-26T08:59:00.000000000+0000","Others-CCCPS105a","12.596178068258057","1751792077480","1"
"2016-11-16T08:27:00.000000000+0000","Others-CCCPS98","13.139447098880465","1751792077480","1"
"2016-10-18T12:01:00.000000000+0000","BHMNCPHST01","18.32521739130435","1751792077480","1"
"2016-12-12T09:02:00.000000000+0000","BHMMBMMBX01","13.294019365862919","1751792077480","1"
"2016-11-20T15:01:00.000000000+0000","BHMBCCMKT01","15.118468841835583","1751792077480","1"
"2016-12-01T15:25:00.000000000+0000","BHMMBMMBX01","14.339168407062846","1751792077480","1"
"2016-11-07T08:59:00.000000000+0000","BHMNCPHST01","12.873043478260868","1751792077480","1"
"2016-10-27T10:59:00.000000000+0000","Broad Street","15.40037807183365","1751792077480","1"
"2016-10-17T12:57:00.000000000+0000","BHMNCPNST01","16.78045719408337","1751792077480","1"
"2016-10-09T14:30:00.000000000+0000","BHMMBMMBX01","15.774064932599202","1751792077480","1"
"2016-11-28T15:41:00.000000000+0000","Shopping","14.916304347826088","1751792077480","1"
"2016-10-07T09:57:00.000000000+0000","Others-CCCPS98","13.749762501926606","1751792077480","1"
"2016-11-28T11:32:00.000000000+0000","Others-CCCPS8","16.249503387489312","1751792077480","1"
"2016-10-17T14:31:00.000000000+0000","BHMNCPNST01","14.789242492155983","1751792077480","1"
"2016-10-17T11:31:00.000000000+0000","Others-CCCPS105a","16.244871989092566","1751792077480","1"
"2016-11-13T14:27:00.000000000+0000","BHMBCCMKT01","16.060131112953055","1751792077480","1"
"2016-11-04T08:26:00.000000000+0000","BHMMBMMBX01","12.738864628820961","1751792077480","1"
"2016-11-28T09:02:00.000000000+0000","Others-CCCPS202","13.620127015144114","1751792077480","1"
"2016-12-19T16:03:00.000000000+0000","Others-CCCPS8","13.564717489969084","1751792077480","1"
"2016-10-13T09:57:00.000000000+0000","Shopping","14.373913043478261","1751792077480","1"
"2016-11-27T16:32:00.000000000+0000","BHMEURBRD01","14.242738205365404","1751792077480","1"
"2016-11-29T11:55:00.000000000+0000","BHMBCCMKT01","15.39009871147615","1751792077480","1"
"2016-10-27T14:59:00.000000000+0000","BHMMBMMBX01","16.07252705524967","1751792077480","1"
"2016-12-05T15:29:00.000000000+0000","BHMNCPHST01","16.208695652173915","1751792077480","1"
"2016-10-23T15:59:00.000000000+0000","Others-CCCPS8","16.097796487535355","1751792077480","1"
"2016-12-18T09:30:00.000000000+0000","BHMNCPNST01","14.826893769610042","1751792077480","1"
"2016-11-02T14:56:00.000000000+0000","Others-CCCPS105a","15.543056246889","1751792077480","1"
"2016-10-04T13:29:00.000000000+0000","BHMBCCTHL01","17.1067071115605","1751792077480","1"
"2016-11-04T13:26:00.000000000+0000","BHMNCPHST01","17.333913043478262","1751792077480","1"
"2016-10-27T13:32:00.000000000+0000","Others-CCCPS135a","19.284215476603702","1751792077480","1"
"2016-12-01T10:58:00.000000000+0000","Others-CCCPS202","14.666873917484565","1751792077480","1"
"2016-12-02T13:58:00.000000000+0000","Others-CCCPS105a","17.039816478022807","1751792077480","1"
"2016-10-15T11:27:00.000000000+0000","BHMMBMMBX01","15.167267894437062","1751792077480","1"
"2016-11-11T16:00:00.000000000+0000","BHMMBMMBX01","13.227188152648566","1751792077480","1"
"2016-11-08T15:00:00.000000000+0000","Others-CCCPS8","13.721476024468855","1751792077480","1"
"2016-10-04T13:29:00.000000000+0000","BHMEURBRD01","18.154671600370026","1751792077480","1"
"2016-12-17T07:59:00.000000000+0000","Others-CCCPS202","11.991455344850557","1751792077480","1"
"2016-10-10T08:30:00.000000000+0000","BHMBCCTHL01","12.698213683855748","1751792077480","1"
"2016-11-04T13:26:00.000000000+0000","BHMEURBRD01","17.364292321924143","1751792077480","1"
"2016-11-24T14:57:00.000000000+0000","BHMMBMMBX01","15.116233149800644","1751792077480","1"
"2016-11-22T12:04:00.000000000+0000","BHMBCCTHL01","18.254263565891474","1751792077480","1"
"2016-11-16T15:00:00.000000000+0000","BHMBCCMKT01","12.244653756310752","1751792077480","1"
"2016-11-22T15:31:00.000000000+0000","BHMEURBRD01","13.965217391304348","1751792077480","1"
"2016-12-16T09:03:00.000000000+0000","Others-CCCPS119a","11.904841086413624","1751792077480","1"
"2016-11-28T14:02:00.000000000+0000","BHMMBMMBX01","14.450958800075945","1751792077480","1"
"2016-11-03T12:59:00.000000000+0000","BHMEURBRD01","17.677335800185013","1751792077480","1"
"2016-11-13T11:00:00.000000000+0000","Shopping","18.16304347826087","1751792077480","1"
"2016-11-29T09:28:00.000000000+0000","Broad Street","14.577693761814745","1751792077480","1"
"2016-11-06T12:26:00.000000000+0000","Shopping","20.0","1751792077480","1"
"2016-10-16T10:04:00.000000000+0000","Others-CCCPS98","16.434558421723718","1751792077480","1"
"2016-10-24T07:56:00.000000000+0000","Others-CCCPS98","11.220160013451219","1751792077480","1"
"2016-10-24T11:03:00.000000000+0000","Others-CCCPS8","15.062684996382295","1751792077480","1"
"2016-10-27T10:59:00.000000000+0000","Others-CCCPS98","15.313231234849864","1751792077480","1"
"2016-11-23T12:31:00.000000000+0000","BHMMBMMBX01","18.021720144294665","1751792077480","1"
"2016-11-16T08:27:00.000000000+0000","BHMEURBRD01","11.856059204440331","1751792077480","1"
"2016-11-09T14:27:00.000000000+0000","BHMBCCTHL01","15.129491068419279","1751792077480","1"
"2016-10-19T12:25:00.000000000+0000","Others-CCCPS98","16.276775630876152","1751792077480","1"
"2016-11-05T10:33:00.000000000+0000","BHMNCPNST01","14.422411474675032","1751792077480","1"
"2016-12-15T13:26:00.000000000+0000","BHMMBMMBX01","17.405657869755082","1751792077480","1"
"2016-10-27T14:26:00.000000000+0000","Broad Street","15.844990548204159","1751792077480","1"
"2016-10-07T10:57:00.000000000+0000","BHMMBMMBX01","14.70689196886273","1751792077480","1"
"2016-12-18T12:56:00.000000000+0000","Shopping","18.96086956521739","1751792077480","1"
"2016-10-23T11:26:00.000000000+0000","Others-CCCPS8","18.610511083338817","1751792077480","1"
"2016-11-11T16:34:00.000000000+0000","Others-CCCPS8","13.149536275735052","1751792077480","1"
"2016-10-04T14:02:00.000000000+0000","Others-CCCPS135a","16.38596334076073","1751792077480","1"
"2016-11-30T14:01:00.000000000+0000","BHMBCCTHL01","15.474620829120322","1751792077480","1"
"2016-10-26T15:59:00.000000000+0000","BHMMBMMBX01","14.693829504461744","1751792077480","1"
"2016-11-14T12:27:00.000000000+0000","BHMMBMMBX01","17.5994683880767","1751792077480","1"
"2016-10-14T12:27:00.000000000+0000","Shopping","18.32391304347826","1751792077480","1"
"2016-11-14T12:00:00.000000000+0000","BHMMBMMBX01","17.572128346307196","1751792077480","1"
"2016-12-15T15:00:00.000000000+0000","Others-CCCPS8","15.240597250542656","1751792077480","1"
"2016-11-20T15:01:00.000000000+0000","Broad Street","15.838941398865785","1751792077480","1"
"2016-10-17T14:57:00.000000000+0000","BHMEURBRD01","13.86086956521739","1751792077480","1"
"2016-10-28T09:29:00.000000000+0000","Broad Street","14.293383742911153","1751792077480","1"
"2016-11-22T07:57:00.000000000+0000","BHMMBMMBX01","12.000531611923295","1751792077480","1"
"2016-11-15T12:30:00.000000000+0000","BHMNCPHST01","18.457391304347826","1751792077480","1"
"2016-11-07T13:33:00.000000000+0000","Others-CCCPS135a","19.526072400317997","1751792077480","1"
"2016-10-12T15:57:00.000000000+0000","BHMBCCMKT01","12.62895034285284","1751792077480","1"
"2016-10-04T13:29:00.000000000+0000","BHMNCPNST01","16.41362617660242","1751792077480","1"
"2016-10-12T10:01:00.000000000+0000","BHMBCCMKT01","12.862421822017932","1751792077480","1"
"2016-11-06T09:33:00.000000000+0000","Shopping","15.271739130434783","1751792077480","1"
"2016-10-05T09:04:00.000000000+0000","BHMEURBRD01","13.447918593894542","1751792077480","1"
"2016-10-15T10:27:00.000000000+0000","BHMBCCMKT01","13.644578404038883","1751792077480","1"
"2016-12-16T13:30:00.000000000+0000","Others-CCCPS135a","19.42180519320561","1751792077480","1"
"2016-12-08T15:26:00.000000000+0000","Shopping","14.519565217391307","1751792077480","1"
"2016-11-13T16:00:00.000000000+0000","BHMBCCTHL01","14.712369396697","1751792077480","1"
"2016-11-20T15:27:00.000000000+0000","BHMBCCTHL01","17.066801482979443","1751792077480","1"
"2016-11-05T09:26:00.000000000+0000","Shopping","13.493478260869566","1751792077480","1"
"2016-10-08T11:30:00.000000000+0000","Others-CCCPS98","14.724067872605753","1751792077480","1"
"2016-11-27T14:58:00.000000000+0000","BHMNCPNST01","16.963334827431645","1751792077480","1"
"2016-10-23T14:26:00.000000000+0000","Shopping","16.628260869565217","1751792077480","1"
"2016-11-19T13:31:00.000000000+0000","Others-CCCPS105a","17.628506503343647","1751792077480","1"
"2016-10-30T07:59:00.000000000+0000","BHMEURBRD01","12.011470860314525","1751792077480","1"
"2016-10-07T09:30:00.000000000+0000","Others-CCCPS98","13.70066555507293","1751792077480","1"
"2016-11-27T16:01:00.000000000+0000","Shopping","14.571739130434782","1751792077480","1"
"2016-11-24T15:31:00.000000000+0000","Others-CCCPS135a","15.471099217324122","1751792077480","1"
"2016-12-08T13:25:00.000000000+0000","Others-CCCPS119a","15.277997176937754","1751792077480","1"
"2016-11-16T12:27:00.000000000+0000","BHMBCCMKT01","15.943847487001733","1751792077480","1"
"2016-10-13T09:31:00.000000000+0000","Others-CCCPS135a","14.364361934407505","1751792077480","1"
"2016-11-05T15:00:00.000000000+0000","Others-CCCPS119a","13.143501527866107","1751792077480","1"
"2016-11-08T08:59:00.000000000+0000","BHMBCCMKT01","11.522899555421596","1751792077480","1"
"2016-10-18T08:28:00.000000000+0000","Others-CCCPS8","12.983779517200553","1751792077480","1"
"2016-10-27T10:25:00.000000000+0000","Shopping","14.232608695652173","1751792077480","1"
"2016-10-12T13:04:00.000000000+0000","BHMMBMMBX01","17.271995443326375","1751792077480","1"
"2016-11-28T08:01:00.000000000+0000","BHMMBMMBX01","11.493981393582684","1751792077480","1"
"2016-10-11T11:30:00.000000000+0000","Others-CCCPS8","16.907163059922382","1751792077480","1"
"2016-10-15T10:27:00.000000000+0000","BHMNCPNST01","15.18619453160018","1751792077480","1"
"2016-10-25T08:00:00.000000000+0000","Others-CCCPS135a","12.738975915081348","1751792077480","1"
"2016-10-30T11:25:00.000000000+0000","Broad Street","16.089981096408316","1751792077480","1"
"2016-10-17T15:31:00.000000000+0000","Others-CCCPS8","13.538354272183122","1751792077480","1"
"2016-12-11T13:05:00.000000000+0000","Broad Street","17.605293005671076","1751792077480","1"
"2016-11-02T11:56:00.000000000+0000","Shopping","18.559782608695652","1751792077480","1"
"2016-10-30T13:59:00.000000000+0000","BHMNCPNST01","17.958404303003135","1751792077480","1"
"2016-12-14T10:02:00.000000000+0000","Others-CCCPS105a","15.053416149068324","1751792077480","1"
"2016-11-22T10:04:00.000000000+0000","BHMMBMMBX01","14.329295614201634","1751792077480","1"
"2016-10-19T08:05:00.000000000+0000","BHMEURBRD01","12.371137835337649","1751792077480","1"
"2016-12-09T14:29:00.000000000+0000","Others-CCCPS8","14.616246793396039","1751792077480","1"
"2016-11-22T12:04:00.000000000+0000","BHMMBMMBX01","17.3420163280805","1751792077480","1"
"2016-11-17T15:30:00.000000000+0000","BHMNCPHST01","14.248695652173913","1751792077480","1"
"2016-11-15T08:30:00.000000000+0000","BHMEURBRD01","13.06604995374653","1751792077480","1"
"2016-11-07T13:59:00.000000000+0000","Others-CCCPS119a","15.434574756859886","1751792077480","1"
"2016-12-16T13:30:00.000000000+0000","Others-CCCPS202","16.465443886841054","1751792077480","1"
"2016-11-11T15:00:00.000000000+0000","BHMMBMMBX01","13.968710841086008","1751792077480","1"
"2016-11-01T10:26:00.000000000+0000","BHMEURBRD01","14.886586493987048","1751792077480","1"
"2016-10-05T14:57:00.000000000+0000","Others-CCCPS135a","16.60118912987493","1751792077480","1"
"2016-10-23T10:59:00.000000000+0000","Shopping","15.106521739130434","1751792077480","1"
"2016-10-22T12:59:00.000000000+0000","Others-CCCPS135a","16.544325879810543","1751792077480","1"
"2016-11-09T11:27:00.000000000+0000","Others-CCCPS119a","15.424895686298843","1751792077480","1"
"2016-11-20T08:27:00.000000000+0000","BHMEURBRD01","13.42127659574468","1751792077480","1"
"2016-11-23T11:31:00.000000000+0000","BHMMBMMBX01","16.767571672678944","1751792077480","1"
"2016-12-09T13:29:00.000000000+0000","Others-CCCPS98","16.926603987725763","1751792077480","1"
"2016-11-17T15:58:00.000000000+0000","BHMMBMMBX01","14.557129295614201","1751792077480","1"
